"campaign","ad_group","match_type","keyword","final_url","product_id","category","demand_group","stock","price"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29159 saf dorse balata","https://www.frenciniz.com/29159-29126-saf-dorse-fren-balatasi","1025","Fren Balatası","29159-29126-saf-dorse-fren-balatasi","138","1900.8"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29126 fren balatasi","https://www.frenciniz.com/29159-29126-saf-dorse-fren-balatasi","1025","Fren Balatası","29159-29126-saf-dorse-fren-balatasi","138","1900.8"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29171 fren balatasi","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","556","Fren Balatası","29171-bpw-kogel-dorse-fren-balatasi","113","2006.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29171 bpw dorse balata","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","556","Fren Balatası","29171-bpw-kogel-dorse-fren-balatasi","113","2006.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","kogel dorse 29171","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","556","Fren Balatası","29171-bpw-kogel-dorse-fren-balatasi","113","2006.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29244 fren balatasi","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","672","Fren Balatası","29244-mercedes-axor-actros-arka-fren-balatasi","82","1874.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29244 mercedes axor arka balata","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","672","Fren Balatası","29244-mercedes-axor-actros-arka-fren-balatasi","82","1874.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","actros 29244 balata","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","672","Fren Balatası","29244-mercedes-axor-actros-arka-fren-balatasi","82","1874.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29246 fren balatasi","https://www.frenciniz.com/29246-mercedes-axor-actros-fren-balatasi","1018","Fren Balatası","29246-mercedes-axor-actros-fren-balatasi","78","2138.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29246 mercedes axor balata","https://www.frenciniz.com/29246-mercedes-axor-actros-fren-balatasi","1018","Fren Balatası","29246-mercedes-axor-actros-fren-balatasi","78","2138.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","mercedes axor 29246","https://www.frenciniz.com/29246-mercedes-axor-actros-fren-balatasi","1018","Fren Balatası","29246-mercedes-axor-actros-fren-balatasi","78","2138.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29195 fren balatasi","https://www.frenciniz.com/29195-saf-dorse-fren-balatasi","722","Fren Balatası","29195-saf-dorse-fren-balatasi","61","2293.9"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29195 saf dorse balata","https://www.frenciniz.com/29195-saf-dorse-fren-balatasi","722","Fren Balatası","29195-saf-dorse-fren-balatasi","61","2293.9"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","saf 29195","https://www.frenciniz.com/29195-saf-dorse-fren-balatasi","722","Fren Balatası","29195-saf-dorse-fren-balatasi","61","2293.9"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29165 fren balatasi","https://www.frenciniz.com/29165-29215-bpw-atego-dorse-fren-balatasi","738","Fren Balatası","29165-29215-bpw-atego-dorse-fren-balatasi","54","2151.34"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29215 fren balatasi","https://www.frenciniz.com/29165-29215-bpw-atego-dorse-fren-balatasi","738","Fren Balatası","29165-29215-bpw-atego-dorse-fren-balatasi","54","2151.34"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","bpw atego 29165","https://www.frenciniz.com/29165-29215-bpw-atego-dorse-fren-balatasi","738","Fren Balatası","29165-29215-bpw-atego-dorse-fren-balatasi","54","2151.34"
"Frenciniz Urun Arama - Exact","Süspansiyon Körüğü","Exact","1903608 koruk","https://www.frenciniz.com/1903608-scania-pgr-suspansiyon-korugu","923","Süspansiyon Körüğü","1903608-scania-pgr-suspansiyon-korugu","52","2475"
"Frenciniz Urun Arama - Exact","Süspansiyon Körüğü","Exact","scania 1903608 suspansiyon korugu","https://www.frenciniz.com/1903608-scania-pgr-suspansiyon-korugu","923","Süspansiyon Körüğü","1903608-scania-pgr-suspansiyon-korugu","52","2475"
"Frenciniz Urun Arama - Exact","Süspansiyon Körüğü","Exact","scania hava korugu","https://www.frenciniz.com/1903608-scania-pgr-suspansiyon-korugu","923","Süspansiyon Körüğü","1903608-scania-pgr-suspansiyon-korugu","52","2475"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29171 fren balatasi","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","737","Fren Balatası","29171-bpw-kogel-dorse-fren-balatasi","44","2264.59"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29171 bpw dorse balata","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","737","Fren Balatası","29171-bpw-kogel-dorse-fren-balatasi","44","2264.59"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","kogel dorse 29171","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","737","Fren Balatası","29171-bpw-kogel-dorse-fren-balatasi","44","2264.59"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29279 fren balatasi","https://www.frenciniz.com/29279-man-tga-tgs-tgx-fren-balatasi","720","Fren Balatası","29279-man-tga-tgs-tgx-fren-balatasi","27","2584.82"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","man 29279 balata","https://www.frenciniz.com/29279-man-tga-tgs-tgx-fren-balatasi","720","Fren Balatası","29279-man-tga-tgs-tgx-fren-balatasi","27","2584.82"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","man tga tgs tgx fren balatasi","https://www.frenciniz.com/29279-man-tga-tgs-tgx-fren-balatasi","720","Fren Balatası","29279-man-tga-tgs-tgx-fren-balatasi","27","2584.82"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29244 fren balatasi","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","734","Fren Balatası","29244-mercedes-axor-actros-arka-fren-balatasi","25","2367.42"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29244 mercedes axor arka balata","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","734","Fren Balatası","29244-mercedes-axor-actros-arka-fren-balatasi","25","2367.42"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","actros 29244 balata","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","734","Fren Balatası","29244-mercedes-axor-actros-arka-fren-balatasi","25","2367.42"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29087 fren balatasi","https://www.frenciniz.com/29087-mercedes-axor-actros-scania-fren-balatasi","736","Fren Balatası","29087-mercedes-axor-actros-scania-fren-balatasi","24","2394.74"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29087 mercedes actros balata","https://www.frenciniz.com/29087-mercedes-axor-actros-scania-fren-balatasi","736","Fren Balatası","29087-mercedes-axor-actros-scania-fren-balatasi","24","2394.74"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","axor 29087 balata","https://www.frenciniz.com/29087-mercedes-axor-actros-scania-fren-balatasi","736","Fren Balatası","29087-mercedes-axor-actros-scania-fren-balatasi","24","2394.74"
"Frenciniz Urun Arama - Exact","Kızak","Exact","29244 fren balatasi","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","587","Kızak","29244-mercedes-axor-actros-arka-fren-balatasi","22","3960"
"Frenciniz Urun Arama - Exact","Kızak","Exact","29244 mercedes axor arka balata","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","587","Kızak","29244-mercedes-axor-actros-arka-fren-balatasi","22","3960"
"Frenciniz Urun Arama - Exact","Kızak","Exact","actros 29244 balata","https://www.frenciniz.com/29244-mercedes-axor-actros-arka-fren-balatasi","587","Kızak","29244-mercedes-axor-actros-arka-fren-balatasi","22","3960"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29246 fren balatasi","https://www.frenciniz.com/29246-mercedes-axor-actros-fren-balatasi","735","Fren Balatası","29246-mercedes-axor-actros-fren-balatasi","21","2602.51"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29246 mercedes axor balata","https://www.frenciniz.com/29246-mercedes-axor-actros-fren-balatasi","735","Fren Balatası","29246-mercedes-axor-actros-fren-balatasi","21","2602.51"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","mercedes axor 29246","https://www.frenciniz.com/29246-mercedes-axor-actros-fren-balatasi","735","Fren Balatası","29246-mercedes-axor-actros-fren-balatasi","21","2602.51"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29159 fren balatasi","https://www.frenciniz.com/29159-29126-saf-dorse-fren-balatasi","731","Fren Balatası","29159-29126-saf-dorse-fren-balatasi","20","2164.27"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29159 saf dorse balata","https://www.frenciniz.com/29159-29126-saf-dorse-fren-balatasi","731","Fren Balatası","29159-29126-saf-dorse-fren-balatasi","20","2164.27"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29126 fren balatasi","https://www.frenciniz.com/29159-29126-saf-dorse-fren-balatasi","731","Fren Balatası","29159-29126-saf-dorse-fren-balatasi","20","2164.27"
"Frenciniz Urun Arama - Exact","Bijon","Exact","21022167 bijon","https://www.frenciniz.com/urun/316/21022167-ror-meritor-dorse-bijon-esb-532-10-ekersan","316","Bijon","21022167-ror-meritor-bijon","280","199.31"
"Frenciniz Urun Arama - Exact","Bijon","Exact","ror meritor bijon","https://www.frenciniz.com/urun/316/21022167-ror-meritor-dorse-bijon-esb-532-10-ekersan","316","Bijon","21022167-ror-meritor-bijon","280","199.31"
"Frenciniz Urun Arama - Exact","Bijon","Exact","dorse bijon 21022167","https://www.frenciniz.com/urun/316/21022167-ror-meritor-dorse-bijon-esb-532-10-ekersan","316","Bijon","21022167-ror-meritor-bijon","280","199.31"
"Frenciniz Urun Arama - Exact","Bijon","Exact","21022167 bijon","https://www.frenciniz.com/urun/391/21022167-ror-meritor-dorse-bijon-esb-1313-10-ekersan","391","Bijon","21022167-ror-meritor-bijon","280","218.55"
"Frenciniz Urun Arama - Exact","Bijon","Exact","ror meritor bijon","https://www.frenciniz.com/urun/391/21022167-ror-meritor-dorse-bijon-esb-1313-10-ekersan","391","Bijon","21022167-ror-meritor-bijon","280","218.55"
"Frenciniz Urun Arama - Exact","Bijon","Exact","dorse bijon 21022167","https://www.frenciniz.com/urun/391/21022167-ror-meritor-dorse-bijon-esb-1313-10-ekersan","391","Bijon","21022167-ror-meritor-bijon","280","218.55"
"Frenciniz Urun Arama - Exact","Bijon","Exact","21022167 bijon","https://www.frenciniz.com/urun/2/21022167-ror-meritor-dorse-bijon-esb-1315-10-ekersan","2","Bijon","21022167-ror-meritor-bijon","155","218.55"
"Frenciniz Urun Arama - Exact","Bijon","Exact","ror meritor bijon","https://www.frenciniz.com/urun/2/21022167-ror-meritor-dorse-bijon-esb-1315-10-ekersan","2","Bijon","21022167-ror-meritor-bijon","155","218.55"
"Frenciniz Urun Arama - Exact","Bijon","Exact","dorse bijon 21022167","https://www.frenciniz.com/urun/2/21022167-ror-meritor-dorse-bijon-esb-1315-10-ekersan","2","Bijon","21022167-ror-meritor-bijon","155","218.55"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29279 fren balatasi","https://www.frenciniz.com/29279-man-tga-tgs-tgx-fren-balatasi","1017","Fren Balatası","29279-man-tga-tgs-tgx-fren-balatasi","16","2059.2"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","man 29279 balata","https://www.frenciniz.com/29279-man-tga-tgs-tgx-fren-balatasi","1017","Fren Balatası","29279-man-tga-tgs-tgx-fren-balatasi","16","2059.2"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","man tga tgs tgx fren balatasi","https://www.frenciniz.com/29279-man-tga-tgs-tgx-fren-balatasi","1017","Fren Balatası","29279-man-tga-tgs-tgx-fren-balatasi","16","2059.2"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29087 fren balatasi","https://www.frenciniz.com/29087-mercedes-axor-actros-scania-fren-balatasi","658","Fren Balatası","29087-mercedes-axor-actros-scania-fren-balatasi","14","2534.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","29087 mercedes actros balata","https://www.frenciniz.com/29087-mercedes-axor-actros-scania-fren-balatasi","658","Fren Balatası","29087-mercedes-axor-actros-scania-fren-balatasi","14","2534.4"
"Frenciniz Urun Arama - Exact","Fren Balatası","Exact","axor 29087 balata","https://www.frenciniz.com/29087-mercedes-axor-actros-scania-fren-balatasi","658","Fren Balatası","29087-mercedes-axor-actros-scania-fren-balatasi","14","2534.4"
"Frenciniz Urun Arama - Exact","Kızak","Exact","29171 fren balatasi","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","589","Kızak","29171-bpw-kogel-dorse-fren-balatasi","4","3960"
"Frenciniz Urun Arama - Exact","Kızak","Exact","29171 bpw dorse balata","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","589","Kızak","29171-bpw-kogel-dorse-fren-balatasi","4","3960"
"Frenciniz Urun Arama - Exact","Kızak","Exact","kogel dorse 29171","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","589","Kızak","29171-bpw-kogel-dorse-fren-balatasi","4","3960"
"Frenciniz Urun Arama - Exact","Kızak","Exact","29171 fren balatasi","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","951","Kızak","29171-bpw-kogel-dorse-fren-balatasi","3","3960"
"Frenciniz Urun Arama - Exact","Kızak","Exact","29171 bpw dorse balata","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","951","Kızak","29171-bpw-kogel-dorse-fren-balatasi","3","3960"
"Frenciniz Urun Arama - Exact","Kızak","Exact","kogel dorse 29171","https://www.frenciniz.com/29171-bpw-kogel-dorse-fren-balatasi","951","Kızak","29171-bpw-kogel-dorse-fren-balatasi","3","3960"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) H4 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Pabucu 20 cm EYD 80 03","https://www.frenciniz.com/urun/801/a-h4-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-20-cm-eyd-80-03-ekersan","801","Fren Pabucu","","1521","1141.8"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BPW dorse dingili Fren Pabucu","https://www.frenciniz.com/urun/801/a-h4-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-20-cm-eyd-80-03-ekersan","801","Fren Pabucu","","1521","1141.8"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BPW dorse dingili (A) H4","https://www.frenciniz.com/urun/801/a-h4-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-20-cm-eyd-80-03-ekersan","801","Fren Pabucu","","1521","1141.8"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","9434210312 Mercedes Axor Actros Fren Diski ESD 010 12","https://www.frenciniz.com/urun/231/9434210312-mercedes-axor-actros-fren-diski-esd-010-12-ekersan","231","Fren Diski","","1291","3857.59"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros Fren Diski","https://www.frenciniz.com/urun/231/9434210312-mercedes-axor-actros-fren-diski-esd-010-12-ekersan","231","Fren Diski","","1291","3857.59"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros 9434210312","https://www.frenciniz.com/urun/231/9434210312-mercedes-axor-actros-fren-diski-esd-010-12-ekersan","231","Fren Diski","","1291","3857.59"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","2995812 Ford Cargo Fren Diski ESD 030 09","https://www.frenciniz.com/urun/216/2995812-ford-cargo-fren-diski-esd-030-09-ekersan","216","Fren Diski","","534","4849.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo Fren Diski","https://www.frenciniz.com/urun/216/2995812-ford-cargo-fren-diski-esd-030-09-ekersan","216","Fren Diski","","534","4849.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo 2995812","https://www.frenciniz.com/urun/216/2995812-ford-cargo-fren-diski-esd-030-09-ekersan","216","Fren Diski","","534","4849.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","9604210412 Mercedes Axor Actros Arocs Fren Diski","https://www.frenciniz.com/urun/227/9604210412-mercedes-axor-actros-arocs-fren-diski-ekersan","227","Fren Diski","","442","4273.32"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros Fren Diski","https://www.frenciniz.com/urun/227/9604210412-mercedes-axor-actros-arocs-fren-diski-ekersan","227","Fren Diski","","442","4273.32"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros 9604210412","https://www.frenciniz.com/urun/227/9604210412-mercedes-axor-actros-arocs-fren-diski-ekersan","227","Fren Diski","","442","4273.32"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","81508030040 MAN Fortuna Otobüs Fren Diski ESD 020 09","https://www.frenciniz.com/urun/224/81508030040-man-fortuna-otobus-fren-diski-esd-020-09-ekersan","224","Fren Diski","","437","4137.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN TGA Fren Diski","https://www.frenciniz.com/urun/224/81508030040-man-fortuna-otobus-fren-diski-esd-020-09-ekersan","224","Fren Diski","","437","4137.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN TGA 81508030040","https://www.frenciniz.com/urun/224/81508030040-man-fortuna-otobus-fren-diski-esd-020-09-ekersan","224","Fren Diski","","437","4137.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","82135830 Mercedes Travego Tourismo MAN Fortuna Otobüs Fren Diski ESD 140 01","https://www.frenciniz.com/urun/169/82135830-mercedes-travego-tourismo-man-fortuna-otobus-fren-diski-esd-140-01-ekersan","169","Fren Diski","","369","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Otokar Doruk Fren Diski","https://www.frenciniz.com/urun/169/82135830-mercedes-travego-tourismo-man-fortuna-otobus-fren-diski-esd-140-01-ekersan","169","Fren Diski","","369","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Otokar Doruk 82135830","https://www.frenciniz.com/urun/169/82135830-mercedes-travego-tourismo-man-fortuna-otobus-fren-diski-esd-140-01-ekersan","169","Fren Diski","","369","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","81508030041 MAN Fortuna Otobüs Fren Diski ESD 020 10","https://www.frenciniz.com/urun/223/81508030041-man-fortuna-otobus-fren-diski-esd-020-10-ekersan","223","Fren Diski","","364","4137.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN TGA Fren Diski","https://www.frenciniz.com/urun/223/81508030041-man-fortuna-otobus-fren-diski-esd-020-10-ekersan","223","Fren Diski","","364","4137.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN TGA 81508030041","https://www.frenciniz.com/urun/223/81508030041-man-fortuna-otobus-fren-diski-esd-020-10-ekersan","223","Fren Diski","","364","4137.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","1387439 Scania P G R Fren Diski","https://www.frenciniz.com/urun/203/1387439-scania-p-g-r-fren-diski-ekersan","203","Fren Diski","","357","3594.62"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Scania 4 serisi Fren Diski","https://www.frenciniz.com/urun/203/1387439-scania-p-g-r-fren-diski-ekersan","203","Fren Diski","","357","3594.62"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Scania 4 serisi 1387439","https://www.frenciniz.com/urun/203/1387439-scania-p-g-r-fren-diski-ekersan","203","Fren Diski","","357","3594.62"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","407000500 Ford Cargo SAF Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 12","https://www.frenciniz.com/urun/193/407000500-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-12-ekersan","193","Fren Diski","","334","3962"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili Fren Diski","https://www.frenciniz.com/urun/193/407000500-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-12-ekersan","193","Fren Diski","","334","3962"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili 407000500","https://www.frenciniz.com/urun/193/407000500-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-12-ekersan","193","Fren Diski","","334","3962"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","0308835030 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 20","https://www.frenciniz.com/urun/188/0308835030-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-20-ekersan","188","Fren Diski","","310","4126.36"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili Fren Diski","https://www.frenciniz.com/urun/188/0308835030-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-20-ekersan","188","Fren Diski","","310","4126.36"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili 0308835030","https://www.frenciniz.com/urun/188/0308835030-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-20-ekersan","188","Fren Diski","","310","4126.36"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) F4 Renault Premium Magnum Kerax Midlum D Serisi Fren Pabucu EYD 206 38","https://www.frenciniz.com/urun/846/a-f4-renault-premium-magnum-kerax-midlum-d-serisi-fren-pabucu-eyd-206-38-ekersan","846","Fren Pabucu","","301","1102.2"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH Fren Pabucu","https://www.frenciniz.com/urun/846/a-f4-renault-premium-magnum-kerax-midlum-d-serisi-fren-pabucu-eyd-206-38-ekersan","846","Fren Pabucu","","301","1102.2"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH (A) F4","https://www.frenciniz.com/urun/846/a-f4-renault-premium-magnum-kerax-midlum-d-serisi-fren-pabucu-eyd-206-38-ekersan","846","Fren Pabucu","","301","1102.2"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","85103803 Volvo FH12 FM FL Fren Diski ESD 110 01","https://www.frenciniz.com/urun/175/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-ekersan","175","Fren Diski","","290","3722.23"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH Fren Diski","https://www.frenciniz.com/urun/175/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-ekersan","175","Fren Diski","","290","3722.23"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH 85103803","https://www.frenciniz.com/urun/175/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-ekersan","175","Fren Diski","","290","3722.23"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) F4 Renault Premium Magnum Kerax Midlum D Serisi Fren Pabucu EYD 206 37","https://www.frenciniz.com/urun/847/a-f4-renault-premium-magnum-kerax-midlum-d-serisi-fren-pabucu-eyd-206-37-ekersan","847","Fren Pabucu","","287","1102.2"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH Fren Pabucu","https://www.frenciniz.com/urun/847/a-f4-renault-premium-magnum-kerax-midlum-d-serisi-fren-pabucu-eyd-206-37-ekersan","847","Fren Pabucu","","287","1102.2"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH (A) F4","https://www.frenciniz.com/urun/847/a-f4-renault-premium-magnum-kerax-midlum-d-serisi-fren-pabucu-eyd-206-37-ekersan","847","Fren Pabucu","","287","1102.2"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","4079001300 Ford Cargo SAF Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 15","https://www.frenciniz.com/urun/190/4079001300-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-15-ekersan","190","Fren Diski","","271","3509.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili Fren Diski","https://www.frenciniz.com/urun/190/4079001300-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-15-ekersan","190","Fren Diski","","271","3509.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili 4079001300","https://www.frenciniz.com/urun/190/4079001300-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-15-ekersan","190","Fren Diski","","271","3509.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","308834020 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 02","https://www.frenciniz.com/urun/201/308834020-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-02-ekersan","201","Fren Diski","","241","4636.84"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili Fren Diski","https://www.frenciniz.com/urun/201/308834020-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-02-ekersan","201","Fren Diski","","241","4636.84"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili 308834020","https://www.frenciniz.com/urun/201/308834020-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-02-ekersan","201","Fren Diski","","241","4636.84"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","1906461 Ford Cargo Fren Diski ESD 030 02","https://www.frenciniz.com/urun/220/1906461-ford-cargo-fren-diski-esd-030-02-ekersan","220","Fren Diski","","241","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo Fren Diski","https://www.frenciniz.com/urun/220/1906461-ford-cargo-fren-diski-esd-030-02-ekersan","220","Fren Diski","","241","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo 1906461","https://www.frenciniz.com/urun/220/1906461-ford-cargo-fren-diski-esd-030-02-ekersan","220","Fren Diski","","241","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","DC462A315AA Ford Cargo Krone Dorse Kögel Dorse Fren Diski ABS'li Arka","https://www.frenciniz.com/urun/74/dc462a315aa-ford-cargo-krone-dorse-kogel-dorse-fren-diski-abs-li-arka-ekersan","74","Fren Diski","","223","4700.65"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Ford Cargo Fren Diski","https://www.frenciniz.com/urun/74/dc462a315aa-ford-cargo-krone-dorse-kogel-dorse-fren-diski-abs-li-arka-ekersan","74","Fren Diski","","223","4700.65"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Ford Cargo DC462A315AA","https://www.frenciniz.com/urun/74/dc462a315aa-ford-cargo-krone-dorse-kogel-dorse-fren-diski-abs-li-arka-ekersan","74","Fren Diski","","223","4700.65"
